datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
2020-06-1111:36,54700,54700,54600,54700,23684,0,,0.0037321653203569558,-0.002188658589270981,-0.0010465770725141734,0.0005134451216518627,-0.005623620352780044,0.0007677023843584668,-0.0036838791900155655,0.002068717202607347,-0.0033563177427153932,-0.0005253564876968906,-0.006334642969931374,0.010883366085832388,0.00399749771719435,-0.0017617075257860485,0.003653030316028494,0.006686913324207402,0.005179729996047811,-0.002732874293105546,-0.008451715365609512,-0.001777217878859558
2020-06-0510:41,54900,55000,54800,54900,79766,0,,0.0037321653203569558,-0.002188658589270981,-0.0010465770725141734,0.0005134451216518627,-0.005623620352780044,0.0007677023843584668,-0.0036838791900155655,0.002068717202607347,-0.0033563177427153932,-0.0005253564876968906,-0.006334642969931374,0.010883366085832388,0.00399749771719435,-0.0017617075257860485,0.003653030316028494,0.006686913324207402,0.005179729996047811,-0.002732874293105546,-0.008451715365609512,-0.001777217878859558
2020-06-0411:53,55100,55200,54900,54900,161877,-200,,0.0037321653203569558,-0.002188658589270981,-0.0010465770725141734,0.0005134451216518627,-0.005623620352780044,0.0007677023843584668,-0.0036838791900155655,0.002068717202607347,-0.0033563177427153932,-0.0005253564876968906,-0.006334642969931374,0.010883366085832388,0.00399749771719435,-0.0017617075257860485,0.003653030316028494,0.006686913324207402,0.005179729996047811,-0.002732874293105546,-0.008451715365609512,-0.001777217878859558
2020-06-0211:20,51300,51300,51200,51200,21602,-100,,0.003434416504466719,-0.001984518546761108,-0.0012975215420951921,0.0005484558785349354,-0.005390598193423566,0.0004683955893243635,-0.0032966114503405215,0.0020787210578558876,-0.0039810640550779555,-0.00031824103731442995,-0.007023994104506679,0.01092083096669752,0.003598644081414493,-0.0020055840427892703,0.003008943868560148,0.0061789890056641785,0.005240916681898776,0.0016705082404891104,-0.008638164485514657,-0.0032125244170827724
2020-06-0114:31,51100,51100,51000,51100,13633,0,,0.0034467084487456463,-0.002745498520703427,-0.0009550168726900339,0.00010947636251763927,-0.007189018633766791,0.001015213237618959,-0.004167897809649602,0.0010758737610158844,-0.003962370761231003,-0.00019794313106239213,-0.006591927402934741,0.010510598110722951,0.004123157296828899,-0.0013346080942712075,0.003491715443777005,0.006119044857540295,-0.0022379423036710745,0.005540269688602183,0.0015278768877283614,-0.007577710565117557
2020-06-0113:17,51000,51100,51000,51000,7910,0,,0.003446708448745652,-0.0027454985207034373,-0.0009550168726900259,0.00010947636251766002,-0.007189018633766807,0.0010152132376189471,-0.00416789780964962,0.0010758737610158848,-0.003962370761230996,-0.00019794313106239963,-0.006591927402934736,0.01051059811072293,0.004123157296828895,-0.0013346080942711908,0.0034917154437770245,-0.0022379423036710806,0.006119044857540296,0.005540269688602193,0.0015278768877283713,-0.007577710565117564
2020-05-2909:16,49850,49900,49800,49850,71826,0,,0.003446708448745652,-0.0027454985207034373,-0.0009550168726900259,0.00010947636251766002,-0.007189018633766807,0.0010152132376189471,-0.00416789780964962,0.0010758737610158848,-0.003962370761230996,-0.00019794313106239963,-0.006591927402934736,0.01051059811072293,0.004123157296828895,-0.0013346080942711908,0.0034917154437770245,-0.0022379423036710806,0.006119044857540296,0.005540269688602193,0.0015278768877283713,-0.007577710565117564
2020-05-1811:22,48600,48600,48550,48600,5813,0,,0.0034467084487456554,-0.0027454985207034364,-0.0009550168726900302,0.00010947636251765867,-0.007189018633766796,0.001015213237618949,-0.004167897809649609,0.0010758737610158853,-0.00019794313106241094,-0.003962370761231,-0.006591927402934743,0.010510598110722939,0.0041231572968289075,-0.0013346080942711956,0.003491715443777009,-0.002237942303671077,0.006119044857540298,0.005540269688602192,0.0015278768877283598,-0.007577710565117561
2020-05-1410:03,47800,47900,47800,47850,67392,50,,0.003446708448745645,-0.0027454985207034316,-0.0009550168726900429,0.00010947636251766519,-0.007189018633766808,0.0010152132376189562,-0.004167897809649623,0.0010758737610158794,-0.00019794313106240327,-0.003962370761230999,-0.0065919274029347325,0.010510598110722934,0.004123157296828913,-0.001334608094271189,0.003491715443777013,-0.00223794230367108,0.0015278768877283605,0.0061190448575403015,0.0055402696886022,-0.007577710565117561
2020-05-1109:44,48950,49000,48900,48950,68862,0,,0.003446708448745645,-0.0027454985207034316,-0.0009550168726900429,0.00010947636251766519,-0.007189018633766808,0.0010152132376189562,-0.004167897809649623,0.0010758737610158794,-0.00019794313106240327,-0.003962370761230999,-0.0065919274029347325,0.010510598110722934,0.004123157296828913,-0.001334608094271189,0.003491715443777013,-0.00223794230367108,0.0015278768877283605,0.0061190448575403015,0.0055402696886022,-0.007577710565117561
2020-05-0614:04,48900,48950,48900,48900,8560,0,,0.003446708448745654,-0.002745498520703435,-0.0009550168726900362,0.00010947636251764949,-0.0071890186337667875,0.0010152132376189595,0.0010758737610158731,-0.003962370761231009,-0.004167897809649604,-0.00019794313106238356,0.004123157296828889,-0.006591927402934743,0.005540269688602196,0.01051059811072294,-0.0013346080942712008,0.0034917154437770015,-0.002237942303671063,0.0015278768877283677,0.006119044857540287,-0.007577710565117555
2020-05-0409:24,48700,48700,48600,48650,377270,-50,,0.003446708448745673,-0.0027454985207034243,-0.0009550168726900326,0.00010947636251761965,-0.007189018633766779,0.0010152132376189573,0.0010758737610158905,-0.003962370761231005,-0.004167897809649589,-0.00019794313106240218,0.00412315729682889,0.0055402696886021775,-0.006591927402934746,0.010510598110722972,-0.0013346080942712147,0.0034917154437770033,-0.002237942303671074,0.001527876887728347,0.006119044857540297,-0.0075777105651175635
2020-04-2911:07,50100,50200,50100,50200,24280,100,,0.003446708448745673,-0.0027454985207034243,-0.0009550168726900326,0.00010947636251761965,-0.007189018633766779,0.0010152132376189573,0.0010758737610158905,-0.003962370761231005,-0.004167897809649589,-0.00019794313106240218,0.00412315729682889,0.0055402696886021775,-0.006591927402934746,0.010510598110722972,-0.0013346080942712147,0.0034917154437770033,-0.002237942303671074,0.001527876887728347,0.006119044857540297,-0.0075777105651175635
2020-04-2215:03,49650,49700,49600,49700,45313,50,,-0.002966944198870809,0.0032237307141812156,0.001195387624757987,0.0006294238429231567,0.010210282344722186,-0.0015511731261368944,0.0007957741113003615,0.004410776396426955,0.005343647721097663,-0.0006844284483652511,-0.003649462185283865,-0.005124378741898972,0.006840657064784703,-0.009103855709300317,0.00016535826242176647,-0.004598251067311454,-0.000973523668380768,0.002979177188755354,-0.001834724656018633,-0.005307473469804398
2020-04-0814:33,49600,49650,49600,49650,76461,50,,0.0017265482736293044,0.004792169793756701,-0.0010302065565743084,-0.006107474878162484,0.0022812915456259003,0.004791546445693506,0.002099950741887973,-0.004999278124029041,-0.0028092354488521267,0.008065584204408107,-0.003044031089272198,0.001324680646451194,0.00018849859588077696,-0.008238766328081057,0.008855986209304948,-0.005437643397179519,-0.005171809717686513,0.001957374290958685,-0.001923046044469606,0.0026778608367097486
2020-04-0612:21,47950,47950,47850,47900,65483,-50,,0.003860143423255627,-0.002797441567297389,-0.0007258957092894907,-0.0007622335702004504,0.0017957422903097534,-0.006505248017633515,0.0009134960749138532,0.0036727990977622887,-0.003225196885550386,-0.007404559379532057,-0.0038839320112382613,0.0005753118308178855,0.0049573250815234254,-1.455422090197991e-05,-0.006685147561825829,0.0032814119556885527,0.011182872692150701,-0.0011517429835339076,0.006589995336962676,-0.0036731458763814865
2020-04-0311:54,47150,47150,47100,47100,19801,-50,,0.0038601434232555494,-0.002797441567297614,-0.0007258957092894648,0.001795742290309627,-0.0007622335702001348,-0.006505248017633725,0.0009134960749137885,0.003672799097762431,-0.0032251968855501745,-0.007404559379531984,-0.0038839320112386555,0.0005753118308178304,-0.0066851475618258886,0.003281411955688819,-1.455422090159863e-05,0.004957325081523426,0.01118287269215034,-0.0011517429835336743,0.006589995336962719,-0.003673145876381599
2020-04-0214:33,46100,46150,46050,46100,59662,0,,0.0024733145711821145,0.0011684686587364907,-0.00011213820281215343,-0.005930150056010283,0.0036355671357884284,0.0013963187925532658,0.0018577389169353801,-0.0007568839217742604,-0.00645176953294031,-0.005593699796117454,0.005309153625909099,0.0017387750109742034,-0.004019913758035018,0.001135681780367206,-0.0034515115753378347,-0.006860694074787313,0.001532305860971723,0.011837504490323196,0.005213370622858871,-0.004121438548785359
2020-04-0211:48,46250,46300,46200,46250,27697,0,,0.003624932879387299,-0.0031977853472559595,-0.0006587847088389596,0.0017833519022530796,-0.00042341443337575693,-0.006815961689041157,0.0007738017146845922,0.00375115289676995,-0.00326297665259279,-0.00756744261035357,-0.004240508780155282,0.004764913574284711,0.0033117388541881207,0.0005577231559264883,-0.006794738034879969,0.0002838629232637523,0.006485240398757364,0.0008770957699373405,0.010706021554038244,-0.003958223366997499
2020-03-3009:52,46700,46750,46650,46750,47257,50,,0.003624932879387299,-0.0031977853472559595,-0.0006587847088389596,0.0017833519022530796,-0.00042341443337575693,-0.006815961689041157,0.0007738017146845922,0.00375115289676995,-0.00326297665259279,-0.00756744261035357,-0.004240508780155282,0.004764913574284711,0.0033117388541881207,0.0005577231559264883,-0.006794738034879969,0.0002838629232637523,0.006485240398757364,0.0008770957699373405,0.010706021554038244,-0.003958223366997499
2020-03-2615:14,47900,48000,47850,47950,121820,50,,0.003624932879387277,-0.0031977853472560016,-0.0006587847088389559,0.0017833519022530608,-0.00042341443337569676,-0.006815961689041182,0.0007738017146845721,0.003751152896769976,-0.0032629766525927493,-0.007567442610353544,-0.004240508780155347,0.0047649135742847196,0.003311738854188178,0.0005577231559264897,-0.006794738034879968,0.00028386292326382353,0.000877095769937304,0.00648524039875737,0.010706021554038183,-0.003958223366997512
2020-03-1113:52,52500,52600,52500,52600,40760,100,,0.0036249328793872947,-0.0031977853472559313,-0.0006587847088389553,0.0017833519022531102,-0.0004234144333758193,-0.00681596168904109,0.0007738017146846011,-0.007567442610353602,0.0037511528967699125,-0.0032629766525928555,-0.004240508780155194,0.004764913574284693,-0.006794738034879956,0.0033117388541880504,0.0005577231559265038,0.0002838629232636695,0.0008770957699374141,0.006485240398757337,0.01070602155403831,-0.003958223366997486
2020-03-0609:28,57100,57200,57000,57200,103655,100,,-0.0014181750419045805,0.004272971270860283,0.0006098836297053972,0.0016763753791881545,-0.005103660813668003,0.008106690992618251,0.0008527542656943539,0.0022659537582758803,-0.004566981552530322,-0.00277986067142208,0.009284625719868458,0.0037969416605533562,-0.0033669452154683915,-0.0072357305325934556,0.0006194698018069448,-0.0067199372279434615,-0.002940365491483797,0.004311305219891869,-0.005226914116725648,0.0035615989652767917
2020-02-2511:07,57300,57400,57200,57300,116393,0,,-0.001418175041904577,0.004272971270860309,0.0006098836297053961,-0.0051036608136680005,0.0016763753791881554,0.008106690992618244,0.0008527542656943672,0.002265953758275877,-0.004566981552530327,-0.0027798606714220875,0.009284625719868447,0.0037969416605533315,-0.00336694521546838,-0.007235730532593462,0.0006194698018069436,-0.002940365491483793,-0.006719937227943466,0.004311305219891872,-0.005226914116725649,0.003561598965276804
2020-02-2111:44,59300,59500,59300,59500,158926,200,,-0.0013535844913768757,0.0038738462215390486,0.0006961037227166554,-0.005361384211912062,0.002160205678546851,0.008155728546485259,0.0005564122167835591,0.000647334653220958,-0.004969795388531349,-0.002701942085907997,0.00904875181927274,0.004103051766938828,-0.003558780943710881,-0.007484762359540763,0.0013679515873869011,-0.002468704386763842,-0.006299560269174395,0.004941749615999558,-0.0049861003242496725,0.0036334786322774803
2020-02-2111:20,59300,59400,59300,59300,73703,0,,-0.0013535844913768757,0.0038738462215390486,0.0006961037227166554,-0.005361384211912062,0.002160205678546851,0.008155728546485259,0.0005564122167835591,0.000647334653220958,-0.004969795388531349,-0.002701942085907997,0.00904875181927274,0.004103051766938828,-0.003558780943710881,-0.007484762359540763,0.0013679515873869011,-0.002468704386763842,-0.006299560269174395,0.004941749615999558,-0.0049861003242496725,0.0036334786322774803
2020-02-0413:40,58900,58900,58800,58900,17970,0,,-8.415584649475722e-05,0.005567307889165652,-0.0067861508582599105,0.0001770163307941511,0.002953506702775434,0.0082130947477148,0.00027207129236034603,0.0029364801688694588,-0.004241454993590827,4.438147182208056e-05,-0.006905777515526287,0.003910172019336894,0.008478094265493298,-0.0042423176910555225,0.0012100885041711194,0.0036063798121018322,-0.002990710986792291,-0.006237347873617704,-0.000582230297257392,-0.005298447142010376
2020-01-3013:55,57400,57500,57400,57500,18837,100,,-0.0006298440465948619,0.004782153246695416,0.0006929448323791378,-0.006417658446551454,0.007222245989390782,0.002821347919387844,-6.739599722432237e-05,-0.002898652149545885,-0.004713671819257135,-0.007693197560630921,0.0011509373372804595,-0.003510288069571271,0.005020694592133589,0.003698916479053456,0.009212827166353405,0.00047908821256636205,-0.007233534785328559,-0.0029811152605888373,0.0004656662537367836,0.0005985361063160037
2020-01-1711:20,61600,61700,61500,61600,31226,0,,-0.0006298440465949109,0.0047821532466953654,0.0006929448323791366,-0.006417658446551436,0.007222245989390766,0.0028213479193878507,-6.739599722436542e-05,-0.0028986521495458976,-0.004713671819257151,0.0011509373372804827,-0.007693197560630944,0.005020694592133603,-0.0035102880695712926,0.0036989164790534822,0.009212827166353391,0.0004790882125663869,-0.007233534785328548,-0.002981115260588808,0.00046566625373684035,0.000598536106316046
2020-01-1510:33,59400,59400,59300,59400,9822,0,,-0.0006298440465949109,0.0047821532466953654,0.0006929448323791366,-0.006417658446551436,0.007222245989390766,0.0028213479193878507,-6.739599722436542e-05,-0.0028986521495458976,-0.004713671819257151,0.0011509373372804827,-0.007693197560630944,0.005020694592133603,-0.0035102880695712926,0.0036989164790534822,0.009212827166353391,0.0004790882125663869,-0.007233534785328548,-0.002981115260588808,0.00046566625373684035,0.000598536106316046
2020-01-1410:47,60700,60800,60700,60700,9325,0,,-0.0006298440465949109,0.0047821532466953654,0.0006929448323791366,-0.006417658446551436,0.007222245989390766,0.0028213479193878507,-6.739599722436542e-05,-0.0028986521495458976,-0.004713671819257151,0.0011509373372804827,-0.007693197560630944,0.005020694592133603,-0.0035102880695712926,0.0036989164790534822,0.009212827166353391,0.0004790882125663869,-0.007233534785328548,-0.002981115260588808,0.00046566625373684035,0.000598536106316046
2020-01-1313:10,59600,59700,59600,59600,9671,0,,-0.0006298440465949109,0.0047821532466953654,0.0006929448323791366,-0.006417658446551436,0.007222245989390766,0.0028213479193878507,-6.739599722436542e-05,-0.0028986521495458976,-0.004713671819257151,0.0011509373372804827,-0.007693197560630944,0.005020694592133603,-0.0035102880695712926,0.0036989164790534822,0.009212827166353391,0.0004790882125663869,-0.007233534785328548,-0.002981115260588808,0.00046566625373684035,0.000598536106316046
